segment,date,direction,time,link,speed
I-605,20170601,N,7-9AM,773795,57.40701754
I-605,20170613,N,7-9AM,773795,59.69152542
I-605,20170615,N,7-9AM,773795,59.82795699
I-605,20160531,N,7-9AM,773807,0
I-605,20160601,N,7-9AM,773807,0
I-605,20160603,N,7-9AM,773807,0
I-605,20160613,N,7-9AM,773807,0
I-605,20160615,N,7-9AM,773807,0
I-605,20160617,N,7-9AM,773807,0
I-605,20170529,N,7-9AM,773807,69.29530201
I-605,20170531,N,7-9AM,773807,15.75
I-605,20170601,N,7-9AM,773807,0
I-605,20170613,N,7-9AM,773807,0
I-605,20170615,N,7-9AM,773807,0
I-605,20160603,N,7-9AM,775689,0
I-605,20160613,N,7-9AM,775689,0
I-605,20160615,N,7-9AM,775689,0
I-605,20160617,N,7-9AM,775689,0
I-605,20170529,N,7-9AM,775689,65.46979866
I-605,20170531,N,7-9AM,775689,46.26785714
I-605,20170601,N,7-9AM,775689,46.54736842
I-605,20170613,N,7-9AM,775689,50.52542373
I-605,20170615,N,7-9AM,775689,42.94265233
I-605,20160531,N,7-9AM,716760,65.53546099
I-605,20160601,N,7-9AM,716760,64.4965035
I-605,20160603,N,7-9AM,716760,66.93639576
I-605,20160613,N,7-9AM,716760,66.27272727
I-605,20160615,N,7-9AM,716760,66.31914894
I-605,20160617,N,7-9AM,716760,63.07342657
I-605,20170529,N,7-9AM,716760,69.0704698
I-605,20170531,N,7-9AM,716760,60.47857143
I-605,20170601,N,7-9AM,716760,62.14736842
I-605,20170613,N,7-9AM,716760,53.65762712
I-605,20170615,N,7-9AM,716760,66.71684588
I-605,20160531,N,7-9AM,716784,57.39007092
I-605,20160601,N,7-9AM,716784,42.02447552
I-605,20160603,N,7-9AM,716784,61.90106007
I-605,20160613,N,7-9AM,716784,56.73484848
I-605,20160615,N,7-9AM,716784,63.19858156
I-605,20160617,N,7-9AM,716784,62.22027972
I-605,20170529,N,7-9AM,716784,39.15436242
I-605,20170531,N,7-9AM,716784,21.98571429
I-605,20170601,N,7-9AM,716784,25.34035088
I-605,20170613,N,7-9AM,716784,35.6
I-605,20170615,N,7-9AM,716784,22.1218638
I-605,20160531,N,7-9AM,716788,47.73049645
I-605,20160601,N,7-9AM,716788,30.96503497
I-605,20160603,N,7-9AM,716788,55.69257951
I-605,20160613,N,7-9AM,716788,55.15909091
I-605,20160615,N,7-9AM,716788,56.87234043
I-605,20160617,N,7-9AM,716788,57.33216783
I-605,20170529,N,7-9AM,716788,66.54026846
I-605,20170531,N,7-9AM,716788,33.38571429
I-605,20170601,N,7-9AM,716788,35.85614035
I-605,20170613,N,7-9AM,716788,49.13559322
I-605,20170615,N,7-9AM,716788,38.23297491
I-605,20160530,N,7-9AM,716800,67.52650177
I-605,20160602,N,7-9AM,716800,68.29268293
I-605,20160616,N,7-9AM,716800,70
I-605,20170530,N,7-9AM,716800,69.07590759
I-605,20170602,N,7-9AM,716800,70
I-605,20170612,N,7-9AM,716800,68.0952381
I-605,20170614,N,7-9AM,716800,68.82154882
I-605,20170616,N,7-9AM,716800,66.2633452
I-605,20160530,N,7-9AM,716819,62.6254417
I-605,20160602,N,7-9AM,716819,44.48373984
I-605,20160616,N,7-9AM,716819,51.3415493
I-605,20170530,N,7-9AM,716819,69.5379538
I-605,20170602,N,7-9AM,716819,69.5035461
I-605,20170612,N,7-9AM,716819,69.52380952
I-605,20170614,N,7-9AM,716819,69.29292929
I-605,20170616,N,7-9AM,716819,69.75088968
I-605,20160531,N,7-9AM,716829,0
I-605,20160601,N,7-9AM,716829,0
I-605,20160603,N,7-9AM,716829,0
I-605,20160613,N,7-9AM,716829,0
I-605,20160615,N,7-9AM,716829,0
I-605,20160617,N,7-9AM,716829,0
I-605,20170529,N,7-9AM,716829,0
I-605,20170531,N,7-9AM,716829,0
I-605,20170601,N,7-9AM,716829,0
I-605,20170613,N,7-9AM,716829,0
I-605,20170615,N,7-9AM,716829,0
I-605,20160531,N,7-9AM,716834,0
I-605,20160601,N,7-9AM,716834,0
I-605,20160603,N,7-9AM,716834,51.45229682
I-605,20160613,N,7-9AM,716834,55.04545455
I-605,20160615,N,7-9AM,716834,0
I-605,20160617,N,7-9AM,716834,0
I-605,20170529,N,7-9AM,716834,64.76174497
I-605,20170531,N,7-9AM,716834,49.30714286
I-605,20170601,N,7-9AM,716834,48.19298246
I-605,20170613,N,7-9AM,716834,45.76271186
I-605,20170615,N,7-9AM,716834,44.28673835
I-605,20160531,N,7-9AM,716841,65.78368794
I-605,20160601,N,7-9AM,716841,65.76573427
I-605,20160603,N,7-9AM,716841,0
I-605,20160613,N,7-9AM,716841,0
I-605,20160615,N,7-9AM,716841,66.52836879
I-605,20160617,N,7-9AM,716841,0
I-605,20170529,N,7-9AM,716841,68.59731544
I-605,20170531,N,7-9AM,716841,65.51071429
